Unnamed: 0,Modell,Marke,Garantie,country,Zustand,Zylinder,Kraftstoff,Erstzulassung,Außenfarbe,Innenausstattung,Karosserieform,Anzahl Türen,Sitzplätze,Getriebeart,Gänge,Hubraum,Kraftstoff.1,Schadstoffklasse,haendler,privat,price,predicted_price,zscore
25431,Q5,Audi,12 Monate,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Diesel,2014.0,Braun,"Vollleder, Beige",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,7.0,2.967 cm³,Diesel,0,True,False,24990.0,24989.999999999876,0.32799541675335
25773,Q7,Audi,0,Oesterreich,Gebraucht,8.0,Diesel (Rußpartikelfilter),2008.0,Schwarz,"Teilleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,6.0,4.134 cm³,Diesel (Rußpartikelfilter),Euro 4,True,False,13999.0,13998.999999999894,0.32799541675336114
8684,R8,Audi,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,10.0,Benzin,2019.0,Weiß,Vollleder,Cabrio,2.0,2.0,Automatik,7.0,5.204 cm³,Benzin,Euro 6,1,0,139990.0,139181.46199999927,0.16650157364707482
25154,RS Q8,Audi,0,Deutschland,Neu,8.0,Super Plus 98 (Rußpartikelfilter),0.0,Schwarz,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,4.0,5.0,Automatik,8.0,3.996 cm³,Super Plus 98 (Rußpartikelfilter),Euro 6d-TEMP,True,False,159000.0,146956.78457142806,7.037562892402528
10666,RS3,Audi,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2020.0,Schwarz,"Vollleder, Grau",Limousine,5.0,5.0,Automatik,7.0,2.480 cm³,Benzin,Euro 6,1,0,52840.0,52653.837999999676,0.21413985433457172
6100,RS4,Audi,0,Deutschland,Gebraucht,0.0,Super 95,2007.0,Schwarz,"Vollleder, Schwarz",Cabrio,2.0,4.0,Schaltgetriebe,0.0,4.163 cm³,Super 95,Euro 4,1,0,29980.0,29337.695999999825,0.06483385648048968
25510,RS6,Audi,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,8.0,Benzin,2020.0,Schwarz,"Vollleder, Schwarz",Kombi,5.0,5.0,Automatik,8.0,3.996 cm³,Benzin,Euro 6,True,False,130800.0,130799.99999999936,0.32799541675303406
6101,RS7,Audi,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2015.0,Rot,"Vollleder, Schwarz",Limousine,4.0,4.0,Automatik,0.0,3.993 cm³,Benzin,Euro 5,1,0,52900.0,52541.08,0.10848209790584279
11982,S1,Audi,12 Monate,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2016.0,Blau,"Teilleder, Schwarz",Limousine,3.0,4.0,Schaltgetriebe,6.0,1.984 cm³,Benzin,Euro 6,1,0,21280.0,21260.141999999923,0.31585038308104146
25509,S2,Audi,0,Deutschland,Gebraucht,0.0,Super 95 / Normal/Benzin 91,1992.0,Schwarz,"Vollleder, Schwarz",Coupé,3.0,5.0,Schaltgetriebe,5.0,2.226 cm³,Super 95 / Normal/Benzin 91,Euro 1,True,False,20990.0,20989.999999999964,0.3279954167534034
24229,S3,Audi,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2017.0,Schwarz,"Teilleder, Schwarz",Limousine,3.0,5.0,Automatik,0.0,1.984 cm³,Benzin,Euro 6,True,False,32735.0,31357.37200000001,0.5145536036894504
18480,S4,Audi,0,Oesterreich,Gebraucht,6.0,Benzin,2013.0,Weiß,"Alcantara, Schwarz",Limousine,4.0,5.0,Automatik,7.0,2.995 cm³,Benzin,Euro 5,True,False,34990.0,34990.000000000044,0.32799541675339894
15595,S5,Audi,15 Monate,Deutschland,Vorführfahrzeug,0.0,Diesel (Rußpartikelfilter),2020.0,Grau,"Vollleder, Schwarz",Limousine,4.0,5.0,Automatik,0.0,2.967 cm³,Diesel (Rußpartikelfilter),Euro 6,1,0,75936.0,75552.13599999926,0.09322649714384086
6099,S7,Audi,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2015.0,Blau,"Vollleder, Schwarz",Limousine,4.0,4.0,Automatik,0.0,3.993 cm³,Benzin,Euro 5,1,0,34990.0,34966.12000000004,0.3133905520089931
14928,SQ5,Audi,12 Monate,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Diesel,2017.0,Weiß,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,4.0,5.0,Automatik,0.0,2.967 cm³,Diesel,Euro 6,1,0,34900.0,35008.14799999964,0.26185274873088893
17202,SQ7,Audi,0,Oesterreich,Gebraucht,0.0,Diesel,2017.0,Schwarz,0,SUV/Geländewagen/Pickup,4.0,7.0,Automatik,0.0,3.956 cm³,Diesel,0,1,0,83985.0,68534.83099129179,9.121235263781582
4173,SQ8,Audi,12 Monate,Deutschland,Gebraucht,0.0,Diesel (Rußpartikelfilter),2019.0,Silber,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,4.0,5.0,Automatik,0.0,3.956 cm³,Diesel (Rußpartikelfilter),Euro 6,1,0,99890.0,98803.38399999935,0.3365724102638172
25874,TT,Audi,0,Oesterreich,Gebraucht,4.0,Benzin,1999.0,Grau,Vollleder,Coupé,3.0,4.0,Schaltgetriebe,6.0,1.781 cm³,Benzin,0,False,True,7150.0,7150.000000000012,0.3279954167534184
16927,TTS,Audi,0,Deutschland,Gebraucht,4.0,Benzin,2016.0,Rot,"Stoff, Grau",Coupé,2.0,4.0,Automatik,6.0,1.984 cm³,Benzin,Euro 6,1,0,23280.0,23331.488000000132,0.29650566482861396
9345,e-tron,Audi,12 Monate,Oesterreich,Gebraucht,1.0,Strom,2019.0,Blau,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,1.0,1 cm³,Strom,0,1,0,78000.0,76569.55200000043,0.5468579988232871
8783,0,BMW,24 Monate,Deutschland,Neu,6.0,Super E10 95,0.0,Grau,0,Coupé,3.0,0.0,Automatik,0.0,2.998 cm³,Super E10 95,Euro 6,1,0,79913.0,79730.45920000086,0.21635455853180208
9925,114,BMW,0,Oesterreich,Gebraucht,3.0,Diesel (Rußpartikelfilter),2019.0,Blau,0,Limousine,5.0,5.0,Schaltgetriebe,6.0,1.496 cm³,Diesel (Rußpartikelfilter),Euro 6c,0,1,21200.0,21123.49800000016,0.2812072524871746
25964,116,BMW,0,Oesterreich,Gebraucht,4.0,Benzin,2007.0,Schwarz,"Teilleder, Schwarz",Limousine,3.0,5.0,Schaltgetriebe,6.0,1.597 cm³,Benzin,Euro 4,True,False,4999.0,4999.000000000035,0.3279954167534045
25248,118,BMW,0,Oesterreich,Gebraucht,4.0,Diesel (Rußpartikelfilter),2005.0,Grau,0,Limousine,5.0,5.0,Schaltgetriebe,6.0,1.995 cm³,Diesel (Rußpartikelfilter),Euro 4,False,True,2699.0,2699.000000000032,0.32799541675340615
24559,120,BMW,0,Oesterreich,Gebraucht,4.0,Diesel (Rußpartikelfilter),2018.0,Weiß,0,Limousine,5.0,5.0,Automatik,8.0,1.995 cm³,Diesel (Rußpartikelfilter),Euro 6d-TEMP,False,True,32000.0,31999.999999999967,0.3279954167534056
16400,125,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Diesel,2017.0,Schwarz,"Vollleder, Schwarz",Limousine,5.0,5.0,Automatik,8.0,1.995 cm³,Diesel,Euro 6,1,0,23749.0,25862.715999999982,0.9647406087153022
25405,216,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,3.0,Diesel,2017.0,Schwarz,"Stoff, Schwarz",Van/Kleinbus,5.0,5.0,Schaltgetriebe,6.0,1.496 cm³,Diesel,Euro 6,True,False,15690.0,15769.924000000066,0.2791143778155318
17328,218,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Diesel,2019.0,Grau,"Stoff, Schwarz",Van/Kleinbus,5.0,7.0,Automatik,8.0,1.995 cm³,Diesel,Euro 6d-TEMP,1,0,26850.0,27275.217428571374,0.06793498830826329
16387,220,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2017.0,Grau,"Stoff, Schwarz",Kombi,5.0,0.0,Automatik,0.0,1.998 cm³,Benzin,0,1,0,21940.0,22185.55000000016,0.1778185098018509
7996,225,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,3.0,Elektro/Benzin,2018.0,Weiß,"Stoff, Schwarz",Van/Kleinbus,5.0,5.0,Automatik,0.0,1.499 cm³,Elektro/Benzin,Euro 6d-TEMP,1,0,21439.0,21222.122040293,0.19535415764227027
15520,235,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2019.0,Schwarz,"Vollleder, Sonstige",Coupé,4.0,5.0,Automatik,0.0,1.998 cm³,Benzin,Euro 6,1,0,48845.0,48429.08600000025,0.07362490941162507
25820,316,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Benzin,2003.0,Silber,0,Limousine,3.0,5.0,Schaltgetriebe,5.0,1.796 cm³,Benzin,Euro 4,False,True,1050.0,1201.3779999999986,0.23541354006639442
25913,318,BMW,0,Oesterreich,Gebraucht,4.0,Diesel,2002.0,Rot,0,Limousine,4.0,5.0,Schaltgetriebe,5.0,1.951 cm³,Diesel,0,False,True,1900.0,1900.0000000000234,0.3279954167534113
25959,320,BMW,0,Oesterreich,Gebraucht,4.0,Diesel (Rußpartikelfilter),2007.0,Grau,0,Limousine,4.0,5.0,Schaltgetriebe,6.0,1.995 cm³,Diesel (Rußpartikelfilter),Euro 4,False,True,9000.0,8833.300032085917,0.22604271640625626
10957,323,BMW,0,Deutschland,Gebraucht,6.0,Super 95 / Super Plus 98,1999.0,Blau,Stoff,Limousine,4.0,5.0,Schaltgetriebe,5.0,2.494 cm³,Super 95 / Super Plus 98,Euro 3,1,0,1000.0,1192.405999999999,0.21032106139237577
15733,325,BMW,0,Oesterreich,Gebraucht,6.0,Benzin,2009.0,Schwarz,"Vollleder, Weiß",Coupé,2.0,4.0,Automatik,6.0,2.996 cm³,Benzin,Euro 4,1,0,12990.0,13254.826000000001,0.16602942383820649
11757,328,BMW,0,Deutschland,Gebraucht,6.0,Benzin,1998.0,Schwarz,"Teilleder, Schwarz",Limousine,4.0,5.0,Automatik,5.0,2.793 cm³,Benzin,Euro 4,1,0,2700.0,2769.1760000000268,0.28568779013856344
25907,330,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Elektro/Benzin,2018.0,Weiß,0,Limousine,4.0,5.0,Automatik,8.0,1.998 cm³,Elektro/Benzin,Euro 6,False,True,34999.0,34998.99999999976,0.3279954167532788
25823,335,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Benzin,2012.0,Schwarz,0,Cabrio,2.0,4.0,Automatik,7.0,2.979 cm³,Benzin,Euro 5,False,True,20700.0,21132.48200000001,0.06349202000249737
12336,420,BMW,0,Oesterreich,Gebraucht,4.0,Diesel (Rußpartikelfilter),2015.0,Blau,0,Coupé,5.0,5.0,Automatik,8.0,1.995 cm³,Diesel (Rußpartikelfilter),Euro 6,1,0,26500.0,28012.116000000162,0.5968056576992901
13078,430.0,BMW,0,Deutschland,Neu,0.0,Super 95 (Rußpartikelfilter),0.0,Weiß,"Alcantara, Schwarz",Coupé,2.0,4.0,Automatik,0.0,1.998 cm³,Super 95 (Rußpartikelfilter),Euro 6,1,0,63329.0,63230.90400000046,0.26800049162924344
17517,435,BMW,0,Oesterreich,Gebraucht,6.0,Benzin,2015.0,Weiß,"Vollleder, Schwarz",Cabrio,2.0,4.0,Automatik,8.0,2.979 cm³,Benzin,Euro 6,0,1,42900.0,43141.30999999963,0.18041166836651906
25648,520,BMW,0,Oesterreich,Gebraucht,6.0,Benzin,2004.0,Silber,0,Limousine,4.0,5.0,Schaltgetriebe,6.0,2.171 cm³,Benzin,0,False,True,10000.0,9999.99999999998,0.3279954167534134
13744,523,BMW,0,Oesterreich,Gebraucht,6.0,Benzin,2010.0,Grau,0,Limousine,4.0,5.0,Automatik,8.0,2.996 cm³,Benzin,Euro 5,0,1,6300.0,6525.134000000031,0.19030481292683823
24525,525,BMW,0,Oesterreich,Gebraucht,6.0,Diesel (Rußpartikelfilter),2007.0,Silber,0,Kombi,5.0,5.0,Schaltgetriebe,6.0,2.993 cm³,Diesel (Rußpartikelfilter),Euro 4,False,True,3000.0,3000.0000000000377,0.32799541675340255
14972,528,BMW,0,Deutschland,Gebraucht,6.0,Super Plus 98 / Super 95 / Super E10 95,1999.0,Silber,"Stoff, Grau",Limousine,4.0,5.0,Automatik,0.0,2.793 cm³,Super Plus 98 / Super 95 / Super E10 95,Euro 4,1,0,6999.0,7066.741999999962,0.2865648159360717
25636,530,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Diesel,2010.0,Blau,"Vollleder, Schwarz",Limousine,4.0,5.0,Automatik,0.0,2.993 cm³,Diesel,Euro 6,True,False,12790.0,13189.270000000024,0.083804279964503
10198,540,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2017.0,Grau,"Vollleder, Schwarz",Limousine,4.0,5.0,Automatik,0.0,0,Benzin,Euro 6,1,0,41890.0,41598.78600000044,0.1498906813394491
17471,550,BMW,0,Deutschland,Gebraucht,8.0,Benzin,2010.0,Grau,"Vollleder, Schwarz",Limousine,5.0,5.0,Automatik,8.0,4.395 cm³,Benzin,Euro 5,1,0,10777.0,14294.276000000043,1.82314948479278
16850,630,BMW,0,Deutschland,Vorführfahrzeug,6.0,Diesel (Rußpartikelfilter),2019.0,Weiß,"Vollleder, Sonstige",Limousine,5.0,5.0,Automatik,8.0,2.993 cm³,Diesel (Rußpartikelfilter),Euro 6d-TEMP,1,0,56489.0,56554.82599999923,0.2877366300424818
16820,640,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2015.0,Schwarz,"Vollleder, Beige",Coupé,2.0,4.0,Automatik,0.0,2.979 cm³,Benzin,Euro 6,1,0,39990.0,39728.47600000002,0.16804890722959911
16500,645,BMW,0,Oesterreich,Gebraucht,8.0,Benzin,2004.0,Schwarz,0,Coupé,2.0,5.0,Halbautomatik,6.0,4.398 cm³,Benzin,0,0,1,8150.0,8608.386000000028,0.04764928899995779
15632,650,BMW,12 Monate,Oesterreich,Gebraucht,8.0,Benzin,2011.0,Rot,"Vollleder, Weiß",Coupé,2.0,4.0,Automatik,8.0,4.395 cm³,Benzin,Euro 5,1,0,24900.0,25314.615999999838,0.07441875842490031
24442,730,BMW,12 Monate,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Diesel,2017.0,Schwarz,"Vollleder, Schwarz",Limousine,5.0,5.0,Automatik,8.0,2.993 cm³,Diesel,Euro 6,True,False,35480.0,36175.61799999998,0.09744037905097178
13885,740,BMW,12 Monate,Oesterreich,Gebraucht,6.0,Diesel,2011.0,Grau,"Vollleder, Schwarz",Limousine,4.0,5.0,Automatik,8.0,2.993 cm³,Diesel,Euro 6,1,0,22300.0,22493.497999999712,0.20965320074343285
10992,745,BMW,0,Deutschland,Gebraucht,0.0,Normal/Benzin 91,2019.0,Schwarz,"Vollleder, Braun",Limousine,4.0,4.0,Automatik,0.0,2.998 cm³,Normal/Benzin 91,Euro 6d-TEMP,1,0,85950.0,85289.06400000089,0.07622907590692263
25763,750,BMW,0,Oesterreich,Gebraucht,8.0,Benzin,2010.0,Weiß,0,Limousine,4.0,5.0,Halbautomatik,6.0,4.395 cm³,Benzin,Euro 5,False,True,10000.0,9999.99999999998,0.3279954167534134
2948,760,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,12.0,Benzin,2019.0,Schwarz,"Vollleder, Schwarz",Limousine,4.0,5.0,Automatik,8.0,6.592 cm³,Benzin,Euro 6d-TEMP,1,0,119468.0,98100.54199999938,12.7402137131822
17499,840,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Diesel,2019.0,Schwarz,"Vollleder, Schwarz",Cabrio,2.0,4.0,Automatik,8.0,2.993 cm³,Diesel,Euro 6,1,0,78850.0,65100.773199999785,8.080949212847022
17371,M2,BMW,0,Oesterreich,Gebraucht,6.0,Benzin,2018.0,Grau,0,Coupé,2.0,4.0,Schaltgetriebe,6.0,2.979 cm³,Benzin,Euro 6,0,1,49500.0,48042.22900000001,0.5635685817135302
5231,M3,BMW,12 Monate,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Benzin,2017.0,Weiß,"Vollleder, Schwarz",Limousine,4.0,5.0,Automatik,7.0,2.979 cm³,Benzin,Euro 6,1,0,57895.0,57416.591999999626,0.03540395391124059
17184,M4,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2016.0,Weiß,"Vollleder, Schwarz",Coupé,2.0,4.0,Automatik,0.0,2.979 cm³,Benzin,Euro 6,1,0,48950.0,45280.89400000018,1.916007801968137
12349,M5,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Benzin,2014.0,Silber,Vollleder,Limousine,4.0,5.0,Automatik,0.0,4.395 cm³,Benzin,Euro 5,1,0,39850.0,34438.21399999984,2.9818204356730926
24563,M6,BMW,0,Oesterreich,Gebraucht,8.0,Benzin,2016.0,Blau,"Vollleder, Weiß",Coupé,2.0,4.0,Automatik,8.0,4.395 cm³,Benzin,Euro 6,True,False,69990.0,69990.00000000048,0.32799541675313193
6636,M8,BMW,0,Deutschland,Gebraucht,8.0,Benzin,2020.0,Schwarz,"Vollleder, Schwarz",Coupé,2.0,4.0,Automatik,8.0,4.395 cm³,Benzin,Euro 6d-TEMP,1,0,136868.0,136307.6720000006,0.014697826652059504
16878,M850,BMW,0,Deutschland,Vorführfahrzeug,8.0,Super 95 / Super Plus 98,2019.0,Grau,"Vollleder, Sonstige",Cabrio,2.0,4.0,Automatik,8.0,4.395 cm³,Super 95 / Super Plus 98,Euro 6d-TEMP,1,0,92789.0,92542.47199999916,0.17722037086843595
25872,X1,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Benzin,2017.0,Silber,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,0.0,1.998 cm³,Benzin,Euro 6,True,False,29450.0,29572.329999999834,0.25317912260824404
17465,X2,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Benzin,2020.0,Schwarz,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,7.0,1.998 cm³,Benzin,Euro 6d-TEMP,1,0,36900.0,36856.224666666945,0.30122268549409736
10700,X2 M,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Benzin,2019.0,Blau,"Vollleder, Beige",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,1.998 cm³,Benzin,Euro 6d-TEMP,1,0,41950.0,41995.259999999646,0.3003146722672899
25807,X3,BMW,0,Oesterreich,Gebraucht,0.0,Diesel,2016.0,Schwarz,"Teilleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,1.995 cm³,Diesel,Euro 6,True,False,34500.0,34499.99999999977,0.32799541675328325
10072,X3 M,BMW,0,Oesterreich,Gebraucht,6.0,Diesel (Rußpartikelfilter),2019.0,Weiß,0,SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,2.993 cm³,Diesel (Rußpartikelfilter),Euro 6d-TEMP,0,1,62500.0,61537.01000000021,0.2609634902926795
12758,X4,BMW,0,Deutschland,Gebraucht,4.0,Super 95 (Rußpartikelfilter),2019.0,Grau,"Teilleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,1.998 cm³,Super 95 (Rußpartikelfilter),Euro 6d-TEMP,1,0,45990.0,45654.31000000014,0.12268942654972005
23911,X4 M,BMW,12 Monate,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Benzin,2017.0,Grau,"Vollleder, Braun",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,2.979 cm³,Benzin,Euro 6,True,False,39990.0,40568.448,0.025779909950983396
25643,X5,BMW,0,Oesterreich,Gebraucht,6.0,Diesel (Rußpartikelfilter),2011.0,Grau,0,SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,2.993 cm³,Diesel (Rußpartikelfilter),Euro 5,False,True,15000.0,14999.999999999964,0.3279954167534034
14324,X5 M,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,0.0,Diesel,2019.0,Schwarz,"Vollleder, Schwarz",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,0.0,2.993 cm³,Diesel,Euro 6,1,0,70980.0,70671.03600000059,0.13903488782136408
24619,X6,BMW,0,Deutschland,Gebraucht,6.0,Diesel,2009.0,Schwarz,0,SUV/Geländewagen/Pickup,5.0,4.0,Automatik,6.0,2.993 cm³,Diesel,Euro 4,False,True,7000.0,8504.24999999998,0.591994859287123
16874,X6 M,BMW,0,Deutschland,Vorführfahrzeug,8.0,Super 95,2020.0,Grau,"Vollleder, Grau",SUV/Geländewagen/Pickup,5.0,5.0,Automatik,8.0,4.395 cm³,Super 95,Euro 6d-TEMP,1,0,129789.0,128828.79999999932,0.259257143030369
9558,X7 M,BMW,24 Monate,Deutschland,Gebraucht,6.0,Diesel,2019.0,Schwarz,"Vollleder, Braun",SUV/Geländewagen/Pickup,5.0,7.0,Automatik,8.0,2.993 cm³,Diesel,Euro 6d-TEMP,1,0,91300.0,90676.18000000107,0.053529152964798335
16317,Z4,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Benzin,2010.0,Silber,"Vollleder, Schwarz",Cabrio,2.0,2.0,Automatik,6.0,2.497 cm³,Benzin,Euro 5,1,0,17450.0,18042.98999999983,0.03467370991377486
9106,Z4 M,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,6.0,Benzin,2020.0,Rot,"Vollleder, Beige",Cabrio,2.0,2.0,Automatik,8.0,2.998 cm³,Benzin,Euro 6,1,0,54800.0,54695.982000000535,0.2643786319552238
25581,i3,BMW,0,Oesterreich,Gebraucht,2.0,Strom,2016.0,Silber,0,Limousine,5.0,4.0,0,1.0,647 cm³,Strom,Euro 6,False,True,20590.0,20135.684000000096,0.0501384765842015
10781,i8,BMW,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,3.0,Benzin,2016.0,Grau,"Vollleder, Beige",Coupé,2.0,4.0,Automatik,8.0,1.499 cm³,Benzin,Euro 6,1,0,68700.0,67959.07799999995,0.12514803367341168
25522,Continental,Bentley,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,12.0,Benzin,2019.0,Schwarz,"Vollleder, Schwarz",Coupé,2.0,4.0,Automatik,8.0,5.950 cm³,Benzin,Euro 6d-TEMP,True,False,224900.0,224900.0,0.32799541675342564
12590,Aveo,Chevrolet,0,Oesterreich,Gebraucht,4.0,Benzin,2009.0,Rot,Stoff,Limousine,5.0,5.0,Schaltgetriebe,5.0,1.399 cm³,Benzin,Euro 4,1,0,1999.0,2003.984000000023,0.3249472322523073
24226,Camaro,Chevrolet,0,Deutschland,Neu,8.0,Super 95,0.0,Grau,"Vollleder, Schwarz",Coupé,2.0,4.0,Automatik,0.0,6.162 cm³,Super 95,Euro 6,True,False,55910.0,58227.60180349045,1.0894359430240577
10206,Captiva,Chevrolet,0,Deutschland,Tipp:Prüfe das Fahrzeug bei der Besichtigung auf Mängel. Generell gehen wir bei allen Angeboten von einem guten Fahrzeug-Zustand aus.,4.0,Benzin,2012.0,Grau,"Teilleder, Schwarz",SUV/Geländewagen/Pickup,5.0,7.0,Schaltgetriebe,6.0,2.384 cm³,Benzin,Euro 5,1,0,6800.0,6854.758000000061,0.2945057524453087
25541,Cruze,Chevrolet,0,Oesterreich,Gebraucht,4.0,Benzin,2012.0,Weiß,0,Limousine,5.0,5.0,Schaltgetriebe,5.0,1.598 cm³,Benzin,Euro 5,False,True,5300.0,5300.00000000004,0.32799541675340116
