url;country;date;Zustand;HU Prüfung;Scheckheftgepflegt;Marke;Modell;Erstzulassung;Außenfarbe;Farbe laut Hersteller;Karosserieform;Sitzplätze;Getriebeart;Hubraum;Kraftstoff;Schadstoffklasse;Feinstaubplakette;haendler;privat;ort;price;ausstattung_liste;Fahrzeughalter;HU/AU neu;Garantie;Angebotsnummer;Innenausstattung;Anzahl Türen;Schlüsselnummer;Länderversion;Gänge;Zylinder;Leergewicht;Antriebsart;"KraftstoffverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";"CO2-EmissionenWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Marke, Modell;Leistung;Kilometerstand;Getriebe;Kraftstoffverbr.*;Verkäufer;Ausstattung;Region;Serviceleistungen;Spezielle Umbauten;Modellvarianten;Bilder;Fahrzeugbeschreibung;Verfügbarkeit;Nichtraucherfahrzeug;Andere Energieträger;Lackierung;"StromverbrauchWeitere Informationen zum offiziellen Kraftstoffverbrauch und den offiziellen spezifischen CO2-Emissionen neuer Personenkraftwagen können dem ""Leitfaden über den Kraftstoffverbrauch, die CO2-Emissionen und den Stromverbrauch neuer Personenkraftwagen"" entnommen werden, der an allen Verkaufsstellen und bei der Deutschen Automobil Treuhand GmbH unter www.dat.de unentgeltlich erhältlich ist.";Letzter Kundendienst
/angebote/mercedes-benz-e-320-elegance-cdi-aut-diesel-grau-571608b2-f72b-6145-e053-0100007fd0b1?;Oesterreich;2020-10-19 18:03:42.359948;Gebraucht;;;Mercedes-Benz;E 320;2003;Grau;;Limousine;5;Halbautomatik;3.222 cm³;Diesel;Euro 3;;False;True;4030 linz;1900;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Innenspiegel automatisch abblendend', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Seitenairbag', 'Sicherheit', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];;;;;;4;;;5;6;1.735 kg;;6,9 l/100 km (komb)9,4 l/100 km (innerorts)5,4 l/100 km (außerorts);183 g CO2/km (komb);;;;;;;;;;;;;;;;;;;
/angebote/volkswagen-beetle-1-6-tdi-diesel-schwarz-ee2009b2-da14-972d-e053-0100007f02b5?;Oesterreich;2020-10-19 18:03:42.363652;Gebraucht;08/2021;;Volkswagen;Beetle;2012;Schwarz;;Limousine;4;Schaltgetriebe;1.598 cm³;Diesel (Rußpartikelfilter);Euro 5;;False;True;3163 Rohrbach;6900;['', 'ABS', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'MP3', 'Radio', 'Seitenairbag', 'Sicherheit', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];2;;;;;2;;;5;4;1.274 kg;;4,5 l/100 km (komb);119 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;09/2020
/angebote/mercedes-benz-e-200-d-t-modell-diesel-grau-59474d24-e2ba-436e-b0b7-3b0207ecc0df?;Oesterreich;2020-10-19 18:03:42.371136;Vorführfahrzeug;;;Mercedes-Benz;E 200;2020;Grau;graphitgrau metallic;Kombi;5;Automatik;1.598 cm³;Diesel;;;True;False;1220 Wien;49990;['', 'Alufelgen', 'Bluetooth', 'DAB-Radio', 'Dachreling', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Totwinkel-Assistent', 'Unterhaltung/Media', 'Verkehrszeichenerkennung'];;;;20VD048;Stoff, Schwarz;5;;;9;4;1.835 kg;Heck;4,7 l/100 km (komb);124 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/nissan-qashqai-i-way-1-6-dci-diesel-weiss-c4b25b94-85b8-42e3-b3f1-e1161e2108a1?;Oesterreich;2020-10-19 18:03:42.374926;Gebraucht;02/2021;;Nissan;Qashqai;2012;Weiß;WHITE (S);SUV/Geländewagen/Pickup;5;Schaltgetriebe;1.598 cm³;Diesel;Euro 5;;True;False;2201 Gerasdorf / Föhrenhain bei Wien;9200;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'Dachreling', 'ESP', 'Einparkhilfe Kamera', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Geschwindigkeits-begrenzungsanlage', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'Lordosenstütze', 'MP3', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Radio', 'Regensensor', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;Ja;;16 (185620);Stoff, Schwarz;5;;Österreich;6;4;1.529 kg;Front;4,9 l/100 km (komb)6,3 l/100 km (innerorts)4,1 l/100 km (außerorts);130 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;09/2020
/angebote/opel-karl-1-0-ecotec-cosmo-eco-paket-benzin-weiss-94f61a3b-23b8-41ca-9acd-82ce4f5a1c7a?;Oesterreich;2020-10-19 18:03:42.354566;Gebraucht;;;Opel;Karl;2016;Weiß;;Limousine;4;Schaltgetriebe;999 cm³;Benzin;Euro 6;;True;False;4782 St. Florian am Inn;7100;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Spoiler', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'W-Lan / Wifi Hotspot', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;Teilleder, Schwarz;5;;;5;3;939 kg;Front;4,3 l/100 km (komb)5,4 l/100 km (innerorts)3,7 l/100 km (außerorts);99 g CO2/km (komb);;;;;;;;;;;;;;;;;;;
/angebote/fiat-ducato-14-3200-3-2t-2-8-i-d-td-diesel-weiss-2655868c-5b7d-4bd7-a227-b0aee1fd65b6?;Oesterreich;2020-10-19 18:03:42.356509;Gebraucht;;;Fiat;Ducato;1999;Weiß;;Kombi;3;Schaltgetriebe;2.800 cm³;Diesel;;;True;False;3363 Neufurth/Amstetten;1490;['', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Komfort', 'Radio', 'Schiebetür rechts', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Stahlfelgen', 'Unterhaltung/Media', 'Wegfahrsperre'];5;;;;Stoff, Sonstige;5;;;5;4;1.920 kg;Front;10 l/100 km (komb)12,9 l/100 km (innerorts)8,3 l/100 km (außerorts);266 g CO2/km (komb);;;;;;;;;;;;;;;;;;;
/angebote/mercedes-benz-a-180-d-diesel-weiss-d42d04d8-2a53-4aaf-9dd2-3c45366ac4fd?;Oesterreich;2020-10-19 18:03:42.360755;Gebraucht;;;Mercedes-Benz;A 180;2020;Weiß;polarweiß;Kleinwagen;5;Automatik;1.461 cm³;Diesel (Rußpartikelfilter);;;True;False;1100 Wien;30166;['', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Komfort', 'Lordosenstütze', 'Regensensor', 'Sicherheit', 'Spurhalteassistent', 'Tempomat', 'Unterhaltung/Media'];;;;19MV098;Teilleder, Schwarz;5;;;7;4;1.445 kg;Front;3,9 l/100 km (komb);103 g CO2/km (komb);;;;;;;;;;;;;;;;;Standardlackierung;;
/angebote/mercedes-benz-c-220-elegance-cdi-aut-nur-79-000-km-1-besitz-diesel-blau-a90486da-11e5-48aa-8a91-1ef3ff815bf7?;Oesterreich;2020-10-19 18:03:42.377172;Gebraucht;;;Mercedes-Benz;C 220;2001;Blau;;Limousine;5;Automatik;2.148 cm³;Diesel;;;True;False;5023 Salzburg;2990;['', 'ABS', 'Airbag hinten', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Sommerreifen', 'Tempomat', 'Unterhaltung/Media', 'Wegfahrsperre', 'Winterreifen', 'Zentralverriegelung mit Funkfernbedienung'];1;;;;Vollleder, Schwarz;4;;Österreich;5;4;1.520 kg;Heck;6,7 l/100 km (komb)9,4 l/100 km (innerorts)5,1 l/100 km (außerorts);177 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/mercedes-benz-c-220-d-coupe-diesel-rot-cf6383d3-74d1-42b3-a8a2-376b468d7bf8?;Oesterreich;2020-10-19 18:03:42.364524;Vorführfahrzeug;;;Mercedes-Benz;C 220;2020;Rot;designo hyazinthrot metallic;Coupé;4;Automatik;1.950 cm³;Diesel (Rußpartikelfilter);;;True;False;1220 Wien;46990;['', 'Alufelgen', 'Bluetooth', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Elektrische Seitenspiegel', 'Extras', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Komfort', 'Lederlenkrad', 'Lordosenstütze', 'Navigationssystem', 'Notrufsystem', 'Panoramadach', 'Regensensor', 'Reifendruckkontrollsystem', 'Schaltwippen', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Sportpaket', 'Spurhalteassistent', 'Tempomat', 'Totwinkel-Assistent', 'Unterhaltung/Media'];;;;20VD008;Sonstige;2;;;9;4;1.650 kg;Heck;4,9 l/100 km (komb);130 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/citroen-c4-picasso-vti-120-jubilaeums-collection-pickerl-neu-benzin-weiss-b0d27344-9389-43a8-8a18-08cb6eb1e3a0?;Oesterreich;2020-10-19 18:03:42.366931;Gebraucht;;;Citroen;C4 Picasso;2012;Weiß;Alpineweiß;Van/Kleinbus;5;Schaltgetriebe;1.598 cm³;Benzin;Euro 5;;True;False;1100 Wien;4995;['', 'ABS', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reserverad', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];;;;;Stoff, Schwarz;5;;Österreich;5;4;1.530 kg;Front;6,9 l/100 km (komb)9,3 l/100 km (innerorts)5,4 l/100 km (außerorts);159 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;10/2020
/angebote/hyundai-i20-1-25-level-3-top-ausstattung-benzin-blau-d72bf09b-230c-4e36-8af2-93343aad349c?;Oesterreich;2020-10-19 18:03:42.363083;Gebraucht;01/2022;;Hyundai;i20;2019;Blau;blau;Limousine;5;Schaltgetriebe;1.248 cm³;Benzin;;;True;False;3180 Lilienfeld;10990;['', 'ABS', 'Alarmanlage', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Fahrerairbag', 'Freisprecheinrichtung', 'Isofix', 'Klimaanlage', 'Komfort', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Spurhalteassistent', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung'];1;;;2022050489;Stoff;5;;;5;;980 kg;Front;5,2 l/100 km (komb)6,4 l/100 km (innerorts)4,4 l/100 km (außerorts);118 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/volkswagen-touareg-v6-tdi-bmt-4motion-aut-2-besitz-diesel-grau-c33bbf47-dd00-41bf-a8d0-692fbf5965b6?;Oesterreich;2020-10-19 18:03:42.378628;Gebraucht;;;Volkswagen;Touareg;2013;Grau;;SUV/Geländewagen/Pickup;5;Automatik;2.967 cm³;Diesel;Euro 5;;True;False;4400 Steyr;18999;['', 'ABS', 'Allrad', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bi-Xenon Scheinwerfer', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Isofix', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'MP3', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Notrad', 'Radio', 'Regensensor', 'Reserverad', 'Scheinwerferreinigung', 'Seitenairbag', 'Sicherheit', 'Sitzheizung', 'Skisack', 'Tempomat', 'Traktionskontrolle', 'Unterhaltung/Media', 'Wegfahrsperre', 'Winterreifen', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];2;;;;Vollleder, Schwarz;5;;;8;6;2.179 kg;Allrad;7 l/100 km (komb);184 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/nissan-micra-nissan-ig-t-5mt-100-benzin-blau-35fba27b-cdf5-407c-92fd-69c86bab680c?;Oesterreich;2020-10-19 18:03:42.368376;Neu;;;Nissan;Micra;;Blau;(RQG) Blue Foudre;Kleinwagen;;Schaltgetriebe;;Normal/Benzin 91;;;True;False;2115 Ernstbrunn;13990;[];;;60 Monate;1-22299;Stoff;;;Österreich;5;;;;;126 g CO2/km (komb);;;;;;;;;;;;;;;;;;;
/angebote/peugeot-308-1-6-blue-hdi-1-besitz-navi-tempomat-touchdisplay-diesel-schwarz-5a6608b2-838a-7765-e053-0100007faef4?;Oesterreich;2020-10-19 18:03:42.373210;Gebraucht;04/2022;;Peugeot;308;2017;Schwarz;;Limousine;5;Schaltgetriebe;1.560 cm³;Diesel (Rußpartikelfilter);Euro 6;;True;False;8401 Feldkirchen bei Graz;9499;['', '2-Zonen-Klimaautomatik', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Innenspiegel automatisch abblendend', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Radio', 'Regensensor', 'Reifendruckkontrollsystem', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sommerreifen', 'Soundsystem', 'Spoiler', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;Ja;;;Stoff, Schwarz;5;;;5;4;1.160 kg;Front;3,6 l/100 km (komb);94 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;10/2020
/angebote/fiat-panda-firefly-hybrid-70-launch-edition-benzin-gruen-0df50b99-d5d8-40d8-86e6-01e03ec71287?;Oesterreich;2020-10-19 18:03:42.375891;Vorführfahrzeug;;;Fiat;Panda;2020;Grün;Rugiada Grün;Limousine;4;Schaltgetriebe;999 cm³;Benzin;Euro 6d-TEMP;;True;False;4550 Kremsmünster;13800;['', 'ABS', 'Android Auto', 'Beheizbare Frontscheibe', 'Beifahrerairbag', 'Berganfahrassistent', 'Bluetooth', 'Bordcomputer', 'Dachreling', 'ESP', 'Einparkhilfe Sensoren hinten', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Katalysator', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lederlenkrad', 'Multifunktionslenkrad', 'Nebelscheinwerfer', 'Radio', 'Seitenairbag', 'Sicherheit', 'Sprachsteuerung', 'Stahlfelgen', 'Start/Stop-Automatik', 'Tagfahrlicht', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;Stoff, Sonstige;5;;Österreich;6;4;960 kg;;;;;;;;;;;;;;;;;;;;Metallic;;
/angebote/peugeot-508-sw-2-0-bluehdi-180-allure-aut-mega-ausstattung-diesel-silber-1f5abce2-c389-4c0f-a0fe-0873dc358a7c?;Oesterreich;2020-10-19 18:03:42.369887;Gebraucht;;;Peugeot;508;2015;Silber;Polarsilbermet.;Kombi;5;Automatik;1.997 cm³;Diesel;Euro 6;;True;False;1100 Wien;10775;['', 'ABS', 'Alufelgen', 'Armlehne', 'Beifahrerairbag', 'Berganfahrassistent', 'Bordcomputer', 'Dachreling', 'ESP', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Fahrerairbag', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'LED-Tagfahrlicht', 'Lederlenkrad', 'Lichtsensor', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Nebelscheinwerfer', 'Panoramadach', 'Radio', 'Regensensor', 'Schaltwippen', 'Schiebedach', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Skisack', 'Soundsystem', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Tagfahrlicht', 'Tempomat', 'Traktionskontrolle', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Xenonscheinwerfer', 'Zentralverriegelung', 'Zentralverriegelung mit Funkfernbedienung', 'teilb. Rücksitzbank'];1;;;;Vollleder, Beige;5;;Österreich;6;4;1.685 kg;Front;4,2 l/100 km (komb);110 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/maserati-levante-levante-s-q4-benzin-blau-500212a3-b568-468f-9960-acf128d0714e?;Oesterreich;2020-10-19 18:03:42.380397;Gebraucht;;;Maserati;Levante;2016;Blau;Blau Metallic;SUV/Geländewagen/Pickup;5;Automatik;2.979 cm³;Benzin;;;True;False;2345 Brunn am Gebirge;59990;['', 'ABS', 'Allrad', 'Beifahrerairbag', 'Bluetooth', 'Bordcomputer', 'CD', 'ESP', 'Einparkhilfe', 'Einparkhilfe Kamera', 'Einparkhilfe Sensoren hinten', 'Einparkhilfe Sensoren vorne', 'Elektr. Fensterheber', 'Elektrische Heckklappe', 'Elektrische Seitenspiegel', 'Elektrische Sitze', 'Extras', 'Isofix', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Lichtsensor', 'Navigationssystem', 'Nebelscheinwerfer', 'Regensensor', 'Schaltwippen', 'Schlüssellose Zentralverriegelung', 'Seitenairbag', 'Servolenkung', 'Sicherheit', 'Sitzheizung', 'Tempomat', 'USB', 'Unterhaltung/Media', 'Wegfahrsperre', 'Zentralverriegelung mit Funkfernbedienung'];;;;19GM234;Vollleder, Braun;5;;;8;6;2.164 kg;Allrad;;253 g CO2/km (komb);;;;;;;;;;;;;;;;;Metallic;;
/angebote/audi-a6-avant-40-tdi-quattro-s-tronic-s-line-hd-matrix-diesel-schwarz-d0b6fefb-088d-4154-a684-c8bfda29eb99?;Oesterreich;2020-10-19 18:03:42.370646;Gebraucht;12/2021;;Audi;A6;2019;Schwarz;brilliantschwarz;Kombi;5;Automatik;1.968 cm³;Diesel;;;True;False;3304 Hart;54900;['', '360° Kamera', 'Abstandstempomat', 'Airbag hinten', 'Allrad', 'Alufelgen', 'Ambientebeleuchtung', 'Android Auto', 'Anhängerkupplung', 'Apple CarPlay', 'Berganfahrassistent', 'Einparkhilfe Kamera', 'Elektrische Heckklappe', 'Elektrische Sitze', 'Extras', 'Fernlichtassistent', 'Freisprecheinrichtung', 'Getönte Scheiben', 'Innenspiegel automatisch abblendend', 'Klimaanlage', 'Klimaautomatik', 'Komfort', 'Kopfairbag', 'Kurvenlicht', 'LED-Tagfahrlicht', 'Laserlicht', 'Lederlenkrad', 'Lordosenstütze', 'Multifunktionslenkrad', 'Navigationssystem', 'Panoramadach', 'Schaltwippen', 'Schiebedach', 'Sicherheit', 'Soundsystem', 'Spoiler', 'Sportfahrwerk', 'Sportpaket', 'Sportsitze', 'Spurhalteassistent', 'Standheizung', 'Tuning', 'Unterhaltung/Media', 'Verkehrszeichenerkennung', 'Voll-LED Scheinwerfer', 'Volldigitales Kombiinstrument', 'Zentralverriegelung mit Funkfernbedienung'];;;;1364334;Teilleder, Schwarz;5;;;7;4;1.965 kg;Allrad;4,4 l/100 km (komb)5 l/100 km (innerorts)4,2 l/100 km (außerorts);119 g CO2/km (komb);;;;;;;;;;;;;;;;;;;
